X1	Y1	ProbId1	
1145.9	709.09	NaN
1145.9	709.47	NaN
1146.2	709.25	NaN
1145.9	709.95	NaN
1146	709.51	NaN
1146	709.57	NaN
1146.3	709.32	NaN
1146.1	710.27	NaN
1145.9	710.34	NaN
1145.5	710.61	NaN
1144.5	711.95	NaN
1144.3	712.49	NaN
1144	714.21	NaN
1144	714.62	NaN
1143.8	715.04	NaN
1143.7	715.86	NaN
1143.9	716.13	NaN
1143.8	716.41	NaN
1143.4	717.63	NaN
1143.7	717.09	NaN
1143.7	717.95	NaN
1143.5	718.41	NaN
1143.4	718.44	NaN
1143.7	718.3	NaN
1143.3	718.79	NaN
1143.6	719.03	NaN
1143.5	719.33	NaN
1143.6	719.61	NaN
1143.5	719.76	NaN
1143.4	720.19	NaN
1143.5	720	NaN
1143.6	720.45	NaN
1143.4	721.3	NaN
1143.5	720.76	NaN
1143.4	720.79	NaN
1143.6	721.11	NaN
1143.5	721.26	NaN
1143.6	720.91	NaN
1143.4	722.37	NaN
1143.7	722.33	NaN
1143.7	722.13	NaN
1143.8	722.68	NaN
1143.9	722.01	NaN
